Invoice ID,Date,Customer Name,Customer Email,Product,Category,Quantity,Price Per Unit (BDT),Payment Method,City,Total Price
e806133c-f6e3-4356-a814-9562da003f16,2025-02-02,ইশতিয়াক আলম,mishrshaahjaahaan@example.com,Jeans,Clothing,3,2130,Debit Card,Chittagong,6390
a981b098-b2cf-452d-a7f3-33b3f7baf55e,2024-11-12,অভি ব্যানার্জি,ide@example.net,Detergent,Household,22,50,Credit Card,Dhaka,1100
bd20563b-f275-45f3-9436-a7a8b3ecb951,2025-03-06,অলোকা মোড়ল,abhissek54@example.org,Toothpaste,Household,18,30,Cash on Delivery,Mymensing,540
f29a6339-577b-455a-b6d5-5494f37fd50d,2025-04-06,কাজল বিশ্বাস,aashiisstthaakur@example.com,Smartphone,Electronics,17,10860,Mobile Payment,Dhaka,184620
81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,2025-04-08,মাধু চৌধুরী,nusraat29@example.com,Electric Kettle,Appliances,16,2095,Credit Card,Rangpur,33520
d4d30795-2e4b-4bc4-a989-0880277d1be9,2025-03-09,কেয়া কাদের,raaoarpitaa@example.net,Toothpaste,Household,21,30,Cash on Delivery,Khulna,630
71b701aa-f836-4571-bcce-c76cb836c448,2025-02-05,রাসেল বিশ্বাস,muntaasirkaader@example.org,Electric Kettle,Appliances,6,2095,Mobile Payment,Barishal,12570
92070158-f277-4f63-ada5-84175e2ad32d,2024-12-01,প্রীতি মোড়ল,msin@example.net,Rice Cooker,Appliances,14,5772,Mobile Payment,Mymensing,80808
0d5ba7cd-4000-45f0-9f7d-0dd7236e1608,2025-02-17,বৃষ্টি সরকার,boskaaphi@example.org,Jeans,Clothing,3,2130,Mobile Payment,Barishal,6390
73069588-45d5-468d-a90a-3abbc35b9fea,2025-05-30,আমায়া মোড়ল,hosaainbaandhn@example.com,Jeans,Clothing,15,2130,Cash on Delivery,Mymensing,31950
0da23e5c-6a36-4f18-86d3-db93ee33688d,2024-11-13,ঈশানি বিশ্বাস,xdtt@example.org,Laptop,Electronics,16,65795,Mobile Payment,Khulna,1052720
195d82f8-ee4a-4b5d-9195-54e307374c86,2025-05-04,মুনতাসির প্রামানিক,cynkaant@example.com,Rice Cooker,Appliances,7,5772,Mobile Payment,Sylhet,40404
c24369e7-2387-4af6-94c3-a832b231c60b,2025-03-14,মিলা সিনহা,dttabhissek@example.com,Toothpaste,Household,9,30,Mobile Payment,Dhaka,270
8c7e6f42-2646-4af9-95c0-244d3735262d,2025-06-13,সাবের মোড়ল,kaantaajaad@example.com,Notebook,Stationery,7,70,Credit Card,Rajshahi,490
6b79afcc-3d0a-4f0c-8c39-4ec71f317405,2025-02-16,মিনা খাতুন,haakimaaphsaanaa@example.net,Electric Kettle,Appliances,16,2095,Debit Card,Barishal,33520
93364f7e-83ef-49f3-a1c7-cc8a04351b64,2024-09-14,ইশতিয়াক মৃধা,ncaudhurii@example.com,Rice Cooker,Appliances,15,5772,Credit Card,Chittagong,86580
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,2025-02-26,অলোকা রায়,priym88@example.net,Detergent,Household,8,50,Cash on Delivery,Rajshahi,400
8ddce719-81f3-4dd4-bd03-4adac9525185,2024-06-20,শাহাবাজ আক্তার,qbaagcii@example.net,Detergent,Household,22,50,Mobile Payment,Barishal,1100
114b9547-c9dc-42b8-9b6a-810204287378,2024-10-24,সুশান্ত চ্যাটার্জি,ajit05@example.net,Notebook,Stationery,17,70,Mobile Payment,Rangpur,1190
2cd2a404-a48e-40f1-9042-1dfa56ab087a,2025-05-01,মিনা রহমান,zaaktaar@example.org,Notebook,Stationery,11,70,Mobile Payment,Barishal,770
f1901b7e-c6b4-49ef-b74e-ba9310275b53,2024-12-07,প্রিয় বিশ্বাস,uddincnycl@example.com,Detergent,Household,10,50,Mobile Payment,Rajshahi,500
65f202f9-83f0-4dc7-8f61-2217eef16694,2025-04-25,মাধুরী মৃধা,aalmkrim@example.com,Smartphone,Electronics,24,10860,Debit Card,Mymensing,260640
dda4f4a7-0c3c-4284-87e5-3bbbdcb51c53,2025-02-22,প্রিয়ম আলম,priiti67@example.com,Smartphone,Electronics,24,10860,Debit Card,Rajshahi,260640
7f072cb9-2fd3-40c0-b945-f2fd56cb1ab0,2025-03-08,বৃষ্টি সরকার,miln61@example.com,Jeans,Clothing,24,2130,Cash on Delivery,Sylhet,51120
2e326567-d284-454e-bebe-c0db9a3a6103,2025-01-10,বাসির তালুকদার,debnaadim@example.com,Pen,Stationery,17,92,Mobile Payment,Chittagong,1564
6d15f16f-b7b8-41a5-9a45-693d7227890e,2024-08-16,রাসেল মজুমদার,uaacaaryy@example.com,Jeans,Clothing,10,2130,Debit Card,Mymensing,21300
46494296-6f58-42c3-bf86-cc319d66e815,2025-02-16,অন্তরা খাতুন,gbsu@example.net,T-shirt,Clothing,10,1794,Credit Card,Khulna,17940
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,2024-08-07,রাসেল খানম,priymrhmaan@example.net,Detergent,Household,2,50,Credit Card,Sylhet,100
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,2025-01-19,চয়ন মন্ডল,ahnaa71@example.net,T-shirt,Clothing,21,1794,Cash on Delivery,Chittagong,37674
65e58f34-5df0-4e8c-878a-aed9233ffc82,2024-10-13,আশ্বিনী পাল,moddlprdiip@example.com,Laptop,Electronics,19,65795,Mobile Payment,Barishal,1250105
8fc9c86b-e9dd-4bf5-a311-9aca848af440,2024-07-28,তামিম মন্ডল,taasnimkaant@example.net,Rice Cooker,Appliances,15,5772,Mobile Payment,Khulna,86580
333ee344-7dbf-4bc1-bfa6-23d0ea9e5c8d,2024-07-30,অভিষেক যাদব,priyaangkaadeb@example.net,Laptop,Electronics,9,65795,Cash on Delivery,Chittagong,592155
51d08109-fc90-4838-9874-1408f7b217c7,2025-02-27,অভিষেক জামান,aashutoss25@example.net,Smartphone,Electronics,13,10860,Cash on Delivery,Chittagong,141180
3373730e-fc31-4597-9f11-9c0f3967e60a,2025-04-16,প্রান্ত সিং,boskaaberi@example.net,Pen,Stationery,21,92,Credit Card,Khulna,1932
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,2025-01-13,অভি গঙ্গোপাধ্যায়,aaliyaa78@example.com,T-shirt,Clothing,19,1794,Mobile Payment,Chittagong,34086
932cae01-d2c6-4ee4-a8d0-a2a8c4e7f7dd,2024-07-11,বাদল গঙ্গোপাধ্যায়,ruddin@example.net,Jeans,Clothing,4,2130,Cash on Delivery,Rajshahi,8520
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,2025-04-12,শুভশ্রী প্রামানিক,nishitaarhmaan@example.org,Notebook,Stationery,13,70,Cash on Delivery,Barishal,910
272c0588-84a2-476c-9fc9-05f8d4d60735,2024-10-09,চঞ্চল বন্দোপাধ্যায়,shaahaabaajkumaar@example.org,Detergent,Household,19,50,Cash on Delivery,Sylhet,950
f4d375c1-a293-49fa-b240-d7a14027ab7d,2025-01-12,ইউসুফ মৃধা,rhmaanraajiyaa@example.org,Pen,Stationery,20,92,Credit Card,Chittagong,1840
27794685-94a5-4fde-b10d-27c89780c215,2024-08-18,ঋষিতা কান্ত,dtttnmy@example.net,Jeans,Clothing,21,2130,Debit Card,Sylhet,44730
a6b07458-43c0-4d43-93a7-4792c561b8dc,2024-09-02,মিথিলা হক,haakimphaarihaa@example.net,Smartphone,Electronics,6,10860,Debit Card,Khulna,65160
4d560a3d-f4e7-469a-a454-09374a27ebf2,2024-12-17,সৌম্য মুখার্জি,brsstti10@example.org,Notebook,Stationery,3,70,Debit Card,Dhaka,210
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,2024-08-31,চয়ন মিঞা,shaahaabaaj62@example.com,Electric Kettle,Appliances,15,2095,Cash on Delivery,Sylhet,31425
51b1943c-1b2e-4edb-8fc8-5fc083d5bceb,2024-09-14,আশা মৃধা,jpraamaanik@example.org,Laptop,Electronics,8,65795,Mobile Payment,Sylhet,526360
6257a4a2-f204-4e89-8a4b-55630cf477ef,2025-05-14,মিথিলা পাল,raayhaantthaakur@example.org,Rice Cooker,Appliances,3,5772,Debit Card,Sylhet,17316
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,2024-12-29,রিনা মৃধা,fmjumdaar@example.com,Pen,Stationery,22,92,Debit Card,Rangpur,2024
3da06476-f778-4676-b50d-112e8164ceec,2024-09-04,বাঁধন গাঙ্গুলি,kumaarshraabnii@example.net,Smartphone,Electronics,18,10860,Debit Card,Khulna,195480
ac2a4f71-a77d-45f1-97c4-fe9ce1e0fffc,2024-12-12,সাব্বির চৌধুরী,taabaassumajit@example.com,Detergent,Household,5,50,Credit Card,Dhaka,250
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,2024-11-02,শাওন চৌধুরী,saabbirkaant@example.org,T-shirt,Clothing,10,1794,Mobile Payment,Barishal,17940
c3affcfe-734a-4ca3-8116-e3fc62e7c1a6,2025-01-12,ইকবাল প্রামানিক,shuklaaahnaa@example.com,Smartphone,Electronics,15,10860,Mobile Payment,Rangpur,162900
c14565c7-5d98-4115-b05e-eefe8ece1128,2024-08-08,মৃনাল সেন,crhmaan@example.org,Detergent,Household,17,50,Cash on Delivery,Barishal,850
554227de-b6ad-448b-a314-d0c809f64405,2025-04-21,শ্রাবনী মন্ডল,taasphiyaamukhaarji@example.com,Smartphone,Electronics,20,10860,Credit Card,Rangpur,217200
2999bbef-518b-4f21-9cf2-0859ee6e2e72,2024-11-12,প্রিয়তি বোস,eghoss@example.org,Toothpaste,Household,20,30,Mobile Payment,Dhaka,600
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,2024-11-21,প্রিয়তি কুমার,pmoddl@example.net,Smartphone,Electronics,8,10860,Credit Card,Sylhet,86880
0d259caa-b8ad-4d87-ba40-45dd93dfd907,2025-01-25,কেয়া সরকার,rmitr@example.org,Pen,Stationery,2,92,Debit Card,Barishal,184
b35556a5-f2bd-42f2-9293-f70508150147,2024-07-25,অর্ঘ্য যাদব,ddli26@example.net,Notebook,Stationery,21,70,Cash on Delivery,Sylhet,1470
c66495a7-8077-4e33-a90e-7e6234323ec6,2025-02-05,অন্তরা প্রামানিক,bidyaadeb@example.net,T-shirt,Clothing,19,1794,Cash on Delivery,Barishal,34086
50521700-6077-46a3-8685-abaa7a768555,2024-08-19,শ্রাবন্তী মজুমদার,raajiyaa49@example.com,Smartphone,Electronics,16,10860,Mobile Payment,Rangpur,173760
476cf68c-3f1b-40d0-b514-105831383975,2025-01-15,কাফি মৃধা,mnoj75@example.com,Toothpaste,Household,11,30,Credit Card,Khulna,330
ef3a6f27-ef06-4ccb-8f7c-1d59594b2a3a,2025-04-17,নাদিম মৃধা,mishraaliyaa@example.com,Toothpaste,Household,14,30,Cash on Delivery,Sylhet,420
257f7595-cdfb-4db9-85e7-8b23f4613f09,2024-10-03,প্রিয় তালুকদার,priyaangkaa47@example.org,Electric Kettle,Appliances,18,2095,Credit Card,Barishal,37710
4568f426-89e0-4e22-93f4-a49b33baba88,2025-06-10,আশ্বিনী প্রামানিক,caudhuriiaanis@example.org,Smartphone,Electronics,11,10860,Mobile Payment,Mymensing,119460
39c59df9-87f2-45d6-a7ba-26acab7a3d1c,2025-02-15,অশোক চ্যাটার্জি,tde@example.com,Smartphone,Electronics,13,10860,Credit Card,Barishal,141180
23310a28-c550-4ca8-ae62-990c19bd4f93,2024-06-15,আরাধ্যা মোড়ল,pjaamaan@example.org,Electric Kettle,Appliances,2,2095,Debit Card,Mymensing,4190
52380bf2-4988-4418-b6c3-1218c1836315,2024-10-01,অনিন্দিতা ঘোষ,aashaaltaasinhaa@example.org,Pen,Stationery,16,92,Cash on Delivery,Dhaka,1472
2d007d05-d66d-4627-a1da-ce6a6afa828c,2025-06-10,শাওন মন্ডল,taamimsinhaa@example.org,Jeans,Clothing,9,2130,Debit Card,Sylhet,19170
1b780ede-9a4f-4c0c-9165-f2ed4c636e95,2025-06-08,প্রিয় হাকিম,gbaagcii@example.com,Rice Cooker,Appliances,23,5772,Cash on Delivery,Chittagong,132756
1cd66b09-cf0e-4d2b-b15c-167a45d8a6ad,2024-10-19,রাজ পোদ্দার,aadipaal@example.com,Laptop,Electronics,21,65795,Debit Card,Khulna,1381695
317304b5-c1dd-484a-aca5-8d95915a1c30,2024-08-20,বিপাশা মিত্র,raahul61@example.org,Detergent,Household,18,50,Credit Card,Rangpur,900
52d78f10-7a3a-4e96-a3ff-23d3fb4fb88a,2025-06-11,অর্ঘ্য পোদ্দার,crhmaan@example.com,Smartphone,Electronics,8,10860,Credit Card,Barishal,86880
951c25d5-4d4c-4280-9462-52e7f43ba052,2025-03-20,অর্পিতা পোদ্দার,aajaad01@example.com,Smartphone,Electronics,21,10860,Debit Card,Barishal,228060
afa28559-67c9-4204-a8e3-33b64e8adc4b,2024-12-25,বাকের তালুকদার,anyjnaa93@example.org,Detergent,Household,17,50,Mobile Payment,Rangpur,850
27372b52-7a6a-4107-a231-9050f5159494,2024-12-06,মোস্তাফিজ মোড়ল,wminyaa@example.org,Rice Cooker,Appliances,16,5772,Debit Card,Barishal,92352
df85c777-9887-4bfe-8136-9c65ae2ae341,2025-04-14,প্রশান্ত মন্ডল,prtyy91@example.org,Notebook,Stationery,5,70,Cash on Delivery,Rajshahi,350
8167999f-e723-4da3-8c32-bdb2d42a895e,2024-08-30,শ্রাবন্তী ঠাকুর,raayhaanaali@example.org,Pen,Stationery,17,92,Debit Card,Chittagong,1564
95492a82-b787-4f8d-b495-311eae27d432,2024-12-19,প্রশান্ত মন্ডল,aalmashok@example.net,Detergent,Household,14,50,Mobile Payment,Sylhet,700
0ec7d662-905c-4bdd-b4f0-beae6a5943ce,2025-01-16,প্রিয়তি চৌধুরী,amrdhaa@example.net,Laptop,Electronics,10,65795,Mobile Payment,Barishal,657950
0b981ccd-12b2-402d-940c-350337c86152,2024-11-24,অভিষেক আক্তার,kaaderimn@example.com,T-shirt,Clothing,15,1794,Cash on Delivery,Mymensing,26910
22ab7752-c4db-4a62-ae13-418d68ab80ea,2025-04-06,দূর্গা বর্মন,yaaktaar@example.com,Toothpaste,Household,18,30,Cash on Delivery,Barishal,540
a96b3c42-f6d2-4a7b-aec7-6a82148b4376,2025-05-18,আমায়া মজুমদার,aaliaashbinii@example.com,Toothpaste,Household,7,30,Debit Card,Rangpur,210
fa8dae42-ba54-4920-a099-d18087623997,2024-09-07,আবু আরা,bipaashaa86@example.net,Jeans,Clothing,14,2130,Credit Card,Mymensing,29820
3f5cf2f3-3acb-43a3-92c7-bffb6118433b,2024-12-08,চয়ন খান,sjiibsrkaar@example.net,Rice Cooker,Appliances,23,5772,Cash on Delivery,Rangpur,132756
efad49e9-c41c-447e-9d6b-9b626b535a19,2025-05-22,প্রান্ত বিশ্বাস,paalaaphsaanaa@example.org,T-shirt,Clothing,16,1794,Credit Card,Khulna,28704
b40a9181-ac09-4db7-9908-6e477249f62c,2025-05-17,প্রান্ত চৌধুরী,osultaanaa@example.net,Notebook,Stationery,19,70,Mobile Payment,Chittagong,1330
c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,2024-07-04,প্রিয় দাশগুপ্তা,shubhshrii95@example.org,Rice Cooker,Appliances,4,5772,Cash on Delivery,Dhaka,23088
fc568b53-24ac-4722-a052-77394d406f1b,2025-02-24,আশালতা মোড়ল,enaamul08@example.net,T-shirt,Clothing,14,1794,Debit Card,Chittagong,25116
2cd58759-e95d-4761-bc36-dc59e134edfc,2025-02-11,দূর্গা সিং,paanndderaajiyaa@example.net,Rice Cooker,Appliances,9,5772,Mobile Payment,Rangpur,51948
519894d8-8643-4603-892a-7d7c61935990,2025-03-10,রহিম আবদুল্লাহ,antraa28@example.com,Smartphone,Electronics,11,10860,Cash on Delivery,Mymensing,119460
4cfd0fc1-39b0-4e2a-996e-684f3db0174e,2025-05-12,ইশতিয়াক মন্ডল,raaokhushi@example.net,Rice Cooker,Appliances,18,5772,Credit Card,Chittagong,103896
3e2bf9c9-636f-4e5c-a253-e70687ad8b26,2024-09-20,কুনাল ঘোষ,fbrmn@example.net,Jeans,Clothing,21,2130,Mobile Payment,Rajshahi,44730
0d31812e-30c3-4756-9453-f867b97e6224,2024-09-25,আজাদ আওয়াল,aasiphaaminyaa@example.com,Smartphone,Electronics,14,10860,Credit Card,Chittagong,152040
553d2625-e833-4da5-9e95-d6953579c143,2024-10-08,তুষার বিশ্বাস,jaamaanaanis@example.net,Rice Cooker,Appliances,6,5772,Mobile Payment,Dhaka,34632
6589ada1-345a-4934-b42a-2d939aba0f15,2025-06-03,বিনয় বন্দোপাধ্যায়,arnaa78@example.net,Laptop,Electronics,11,65795,Credit Card,Sylhet,723745
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,2024-12-29,মিনা তালুকদার,ndtt@example.com,Toothpaste,Household,12,30,Cash on Delivery,Khulna,360
90019ed4-0bb4-41e7-a9f7-53f1501ba851,2025-05-14,সুশান্ত ঠাকুর,mjumdaarkaaberi@example.net,Jeans,Clothing,17,2130,Cash on Delivery,Khulna,36210
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,2024-08-11,কুনাল দাশগুপ্তা,ftaalukdaar@example.net,T-shirt,Clothing,6,1794,Credit Card,Rangpur,10764
566a9ce7-af52-4b94-b186-e47aa7946320,2024-09-20,রিনা হুরাইরা,kaabdullaah@example.net,Pen,Stationery,22,92,Debit Card,Barishal,2024
23d4526b-2b54-4f7a-9a28-37b2cb8383f2,2025-03-19,মাধুরী প্রামানিক,srkaarprtyy@example.net,Pen,Stationery,5,92,Debit Card,Barishal,460
6992896e-01a2-4ed1-83ab-b5f10c6b7074,2024-08-05,কাফি খাতুন,aariyaanminyaa@example.net,Detergent,Household,15,50,Mobile Payment,Dhaka,750
9e2a7324-0f79-48a7-9f8a-14bd74bd0c93,2025-02-15,মাধুরী সিং,taalukdaaraashaaltaa@example.net,Rice Cooker,Appliances,10,5772,Debit Card,Chittagong,57720
8787ea21-0448-4a22-8308-aa5e694d7b00,2025-03-20,সাব্বির মৃধা,rhmaannishitaa@example.org,Rice Cooker,Appliances,12,5772,Mobile Payment,Rangpur,69264
863e1f2a-18a8-46ef-ab05-3fc41b656dab,2024-08-09,অজয় রায়,shhidul46@example.org,Detergent,Household,15,50,Mobile Payment,Rajshahi,750
7580e050-67f1-498c-b594-8a545f804eeb,2025-01-18,শেখর দাশগুপ্তা,baadl01@example.com,Electric Kettle,Appliances,16,2095,Credit Card,Rajshahi,33520
79db7862-8d7d-4772-a08e-2f5c61177270,2024-07-04,অদৃতা দত্ত,haakimpriiti@example.net,Electric Kettle,Appliances,19,2095,Mobile Payment,Sylhet,39805
fa323f69-90db-4ad6-94ce-26bec8cce2c2,2025-05-12,প্রশান্ত চৌধুরী,shekhrkhaan@example.com,Detergent,Household,1,50,Cash on Delivery,Sylhet,50
af36b8cc-1308-4974-ac95-b3ac0beb7c34,2025-06-07,সাব্বির সিনহা,aalimuntaakim@example.org,Laptop,Electronics,19,65795,Credit Card,Barishal,1250105
24e9bcfd-9647-4f9f-b508-507af622d842,2025-04-01,রায়হান খাতুন,aayuss93@example.net,Detergent,Household,8,50,Mobile Payment,Rajshahi,400
ad5229dd-639f-4471-9975-0f00d5aba8ae,2025-05-27,ঋষিতা মোড়ল,baadlrhmaan@example.net,Jeans,Clothing,20,2130,Mobile Payment,Khulna,42600
1901ef87-0dbf-4caf-988a-3f87f96d40f8,2024-11-29,অজিত বোস,bdeb@example.net,Smartphone,Electronics,21,10860,Credit Card,Sylhet,228060
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,2024-12-20,জয়ন্ত বাগচী,raaoyaal@example.net,Rice Cooker,Appliances,2,5772,Mobile Payment,Khulna,11544
c5acc354-15f0-4cb4-a14c-721da921cb4c,2025-02-08,করিম তালুকদার,mnddlaashiiss@example.com,Smartphone,Electronics,10,10860,Mobile Payment,Rangpur,108600
277eb0aa-a247-441d-88ad-0899b630794d,2025-03-27,বাসির হোসাইন,deaakaash@example.com,T-shirt,Clothing,7,1794,Debit Card,Mymensing,12558
450f69ee-c2e7-4a98-9c23-8d8d71da35b9,2024-07-22,অভি দাস,jaaktaar@example.net,Notebook,Stationery,17,70,Mobile Payment,Khulna,1190
06b919aa-1a71-47c7-a875-9545832f52c4,2024-07-17,অভি মিঞা,sbishbaas@example.com,Detergent,Household,16,50,Mobile Payment,Mymensing,800
b98f5dbe-15ae-4e0f-8777-a07f6346d4ef,2025-05-28,আশালতা সিনহা,arnaaraay@example.org,Smartphone,Electronics,15,10860,Credit Card,Khulna,162900
7e3d5ee4-44b6-4ec1-8d16-f04944d7df9a,2024-08-08,অমল মোড়ল,ddli47@example.org,Jeans,Clothing,22,2130,Cash on Delivery,Mymensing,46860
3f2086c2-f1b8-4d65-806f-64d65c72aebd,2025-03-19,মাধুরী দেব,ipaanndde@example.com,Smartphone,Electronics,13,10860,Credit Card,Sylhet,141180
550c2fe9-654c-41d9-b2e6-182801bb819c,2025-05-05,বিনা বোস,bdaashguptaa@example.net,Notebook,Stationery,4,70,Cash on Delivery,Mymensing,280
4ce953a7-22d9-4db3-982a-2277f966d59f,2024-10-15,কাজল সাহা,jgdiish65@example.com,Detergent,Household,19,50,Cash on Delivery,Mymensing,950
7db2a7aa-a205-454f-b1e8-c09dbc20b9f2,2025-01-22,জনা আলম,yaacaaryy@example.com,Smartphone,Electronics,22,10860,Debit Card,Barishal,238920
905881df-ee9b-43e1-9d27-c09a5d71a898,2024-08-29,শ্রাবন্তী দাস,islaammnoj@example.com,Laptop,Electronics,20,65795,Mobile Payment,Rajshahi,1315900
b15da72d-d4ce-427c-8a94-ae9fcc351e4f,2024-07-09,রহিম হাকিম,omukhaarji@example.com,Smartphone,Electronics,21,10860,Cash on Delivery,Sylhet,228060
2775ee42-a89e-42f2-80af-bf3f3df51967,2025-03-17,মুশফিক আওয়াল,ljaamaan@example.com,Electric Kettle,Appliances,4,2095,Debit Card,Dhaka,8380
eb9ed274-ec6a-47ad-81b1-5db988cc4d49,2025-05-16,রহিম সরকার,bosaashbinii@example.net,Laptop,Electronics,10,65795,Cash on Delivery,Chittagong,657950
1bffa279-15c1-404f-aa16-3354a35fc9c1,2025-04-07,মনোজ বসু,rojinaakumaar@example.net,Smartphone,Electronics,8,10860,Debit Card,Rangpur,86880
a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,2024-11-15,প্রিয়া উদ্দিন,praamaanikshaaon@example.com,Rice Cooker,Appliances,12,5772,Cash on Delivery,Khulna,69264
84cfee39-bf31-429f-82bb-ad8438d5101f,2025-01-15,ডলি যাদব,aashaa79@example.net,Electric Kettle,Appliances,21,2095,Credit Card,Barishal,43995
ff69723d-584f-485b-a697-384d801e8690,2024-06-22,আরিয়া মৃধা,hdaas@example.net,Pen,Stationery,14,92,Mobile Payment,Dhaka,1288
57d337d3-4fd8-4bbb-992c-11072444d301,2024-12-06,খুশি জামান,eprdhaan@example.org,Toothpaste,Household,7,30,Cash on Delivery,Barishal,210
73d39457-b25f-43df-b8d4-9848702ba49f,2024-10-14,আয়ুষ চৌধুরী,mjumdaarraashedul@example.net,Jeans,Clothing,12,2130,Credit Card,Mymensing,25560
2a131c1f-ccd0-45c1-ad59-00dd1bff3142,2025-06-09,করিম সরকার,kaaberisaahaa@example.com,Notebook,Stationery,21,70,Mobile Payment,Dhaka,1470
76492e64-f55d-4e6d-ad26-8b378f5242d3,2024-09-11,বিপাশা হুরাইরা,prdiiptaabaassum@example.com,Electric Kettle,Appliances,9,2095,Debit Card,Chittagong,18855
e212ab7c-9d36-4cb6-bcc5-7be00779250a,2024-08-28,মিষ্টি মোড়ল,jaamaanmrtyunyjy@example.com,Rice Cooker,Appliances,3,5772,Debit Card,Dhaka,17316
cbc72f1a-cf08-4a54-b429-9924c0986750,2024-07-07,আরিয়া রাও,arpitaadeb@example.org,Laptop,Electronics,11,65795,Debit Card,Khulna,723745
abb316a7-4329-4780-9d2c-272175220646,2025-05-14,শ্রাবনী মজুমদার,lshuklaa@example.org,Pen,Stationery,7,92,Credit Card,Rajshahi,644
753659ef-d873-4ad9-9a1b-af0e591196dc,2025-02-07,প্রত্যয় ঘোষ,muntaakimbndopaadhyaay@example.org,Pen,Stationery,7,92,Debit Card,Mymensing,644
5f90fc87-2edc-417e-9df0-5d184e2d6255,2025-03-09,লিটন মিশ্র,shubhshriimitr@example.com,T-shirt,Clothing,20,1794,Credit Card,Sylhet,35880
8991b01a-a2b0-4c4b-bc96-6b552f8d8ded,2025-03-09,আরাধ্যা দত্ত,ikaant@example.org,T-shirt,Clothing,5,1794,Mobile Payment,Khulna,8970
9e91a71c-7374-4cbf-978c-57d3508850d3,2024-07-03,মুনতাকিম আরা,mbaagcii@example.com,Smartphone,Electronics,22,10860,Credit Card,Khulna,238920
a72f947d-8164-42cb-8fc3-d7d3f6bd80c7,2024-12-22,শাহজাহান হুরাইরা,khk@example.org,Laptop,Electronics,12,65795,Debit Card,Mymensing,789540
c2d49b56-cbbe-4980-87e6-7cb090bde900,2024-09-06,আজাদ মৃধা,aashbiniikaant@example.org,Laptop,Electronics,6,65795,Mobile Payment,Dhaka,394770
be15ad12-90ce-47e9-b513-03b9c7de96ea,2025-04-09,রিনা মিঞা,byaanaarjiimtiyaaj@example.net,T-shirt,Clothing,24,1794,Cash on Delivery,Chittagong,43056
8ac35ac4-5dea-4737-bdab-3441d2c2a960,2025-04-28,অহনা কাদের,jnaapoddaar@example.net,Smartphone,Electronics,16,10860,Cash on Delivery,Mymensing,173760
3f5e3b8c-c058-4da5-a757-075bd47f83b1,2024-10-06,আজাদ কাদের,shaahjaahaan17@example.org,Notebook,Stationery,19,70,Credit Card,Barishal,1330
35ba9357-3ca8-4f31-8fd7-f3b9c68fcba5,2025-04-23,মুনতাকিম সিনহা,nsen@example.org,Notebook,Stationery,8,70,Credit Card,Sylhet,560
34fa32b6-d043-4e4c-b4e5-0699c8ebe27a,2025-04-21,রাহুল সরকার,aaphsaanaa82@example.com,Rice Cooker,Appliances,21,5772,Credit Card,Dhaka,121212
4a11be44-4aea-4b8f-b43c-de0afa9fc10e,2025-01-21,শহিদুল তালুকদার,kaajlghoss@example.com,Rice Cooker,Appliances,13,5772,Cash on Delivery,Chittagong,75036
b390b059-207b-4e21-a7e8-d18eddf6d4ac,2025-05-15,প্রান্ত ঠাকুর,aajm67@example.org,Rice Cooker,Appliances,23,5772,Cash on Delivery,Chittagong,132756
a0b85755-44ca-45a2-a1e5-18a293d228d4,2024-11-20,রাসেল আওয়াল,senalokaa@example.net,Smartphone,Electronics,11,10860,Debit Card,Chittagong,119460
e097dedb-efb3-4939-b1d8-18874739cc7b,2024-11-03,রিনা মজুমদার,debinaa@example.net,T-shirt,Clothing,9,1794,Mobile Payment,Rangpur,16146
d9a09007-5bb4-4c18-b281-87c4aa055442,2024-07-07,শ্রাবন্তী ইসলাম,nnditaajaamaan@example.com,Pen,Stationery,17,92,Mobile Payment,Barishal,1564
48998e5f-d40e-43ce-92a7-4a4144bed486,2024-10-22,শুভশ্রী প্রামানিক,rpoddaar@example.org,Notebook,Stationery,20,70,Cash on Delivery,Chittagong,1400
c8acffcf-a04d-4d14-997d-bae10bc2ea72,2025-05-03,অঞ্জনা তালুকদার,priytiaalm@example.org,Smartphone,Electronics,21,10860,Debit Card,Rangpur,228060
33cb202e-6d84-414d-b541-91eafde91c42,2025-03-07,প্রত্যয় দত্ত,rohit54@example.org,Rice Cooker,Appliances,8,5772,Cash on Delivery,Mymensing,46176
a61f0b96-e75f-445a-aa1d-3fc65f31273d,2024-08-16,শাওন মৃধা,nnditaade@example.net,Rice Cooker,Appliances,13,5772,Cash on Delivery,Chittagong,75036
